# time [h]	voltage [V]
6.09666667	1.48990000
6.09805556	1.48960000
6.09944444	1.48960000
6.10083333	1.48930000
6.10222222	1.48930000
6.10361111	1.48900000
6.10500000	1.48900000
6.10638889	1.48870000
6.10777778	1.48870000
6.10916667	1.48870000
6.11055556	1.48840000
6.11194444	1.48800000
6.11333333	1.48800000
6.11472222	1.48800000
6.11611111	1.48770000
6.11750000	1.48740000
6.11888889	1.48740000
6.12027778	1.48740000
6.12166667	1.48710000
6.12305556	1.48710000
6.12444444	1.48680000
6.12583333	1.48680000
6.12722222	1.48680000
6.12861111	1.48650000
6.13000000	1.48620000
6.13138889	1.48620000
6.13277778	1.48620000
6.13416667	1.48590000
6.13555556	1.48590000
6.13694444	1.48560000
6.13833333	1.48560000
6.13972222	1.48530000
6.14111111	1.48530000
6.14250000	1.48490000
6.14388889	1.48490000
6.14527778	1.48460000
6.14666667	1.48460000
6.14805556	1.48430000
6.14944444	1.48430000
6.15083333	1.48430000
6.15222222	1.48400000
6.15361111	1.48400000
6.15500000	1.48370000
6.15638889	1.48370000
6.15777778	1.48340000
6.15916667	1.48310000
6.16055556	1.48310000
6.16194444	1.48310000
6.16333333	1.48280000
6.16472222	1.48280000
6.16611111	1.48250000
6.16750000	1.48250000
6.16888889	1.48220000
6.17027778	1.48220000
6.17166667	1.48180000
6.17305556	1.48180000
6.17444444	1.48180000
6.17583333	1.48150000
6.17722222	1.48120000
6.17861111	1.48120000
6.18000000	1.48120000
6.18138889	1.48060000
6.18277778	1.48060000
6.18416667	1.48030000
6.18555556	1.48030000
6.18694444	1.48000000
6.18833333	1.48000000
6.18972222	1.47970000
6.19111111	1.47970000
6.19250000	1.47940000
6.19388889	1.47940000
6.19527778	1.47910000
6.19666667	1.47910000
6.19805556	1.47870000
6.19944444	1.47870000
6.20083333	1.47840000
6.20222222	1.47840000
6.20361111	1.47840000
6.20500000	1.47810000
6.20638889	1.47780000
6.20777778	1.47780000
6.20916667	1.47780000
6.21055556	1.47750000
6.21194444	1.47750000
6.21333333	1.47720000
6.21472222	1.47720000
6.21611111	1.47690000
6.21750000	1.47660000
6.21888889	1.47660000
6.22027778	1.47660000
6.22166667	1.47630000
6.22305556	1.47630000
6.22444444	1.47600000
6.22583333	1.47600000
6.22722222	1.47600000
6.22861111	1.47560000
6.23000000	1.47530000
6.23138889	1.47530000
6.23277778	1.47530000
6.23416667	1.47500000
6.23555556	1.47470000
6.23694444	1.47470000
6.23833333	1.47440000
6.23972222	1.47440000
6.24111111	1.47440000
6.24250000	1.47410000
6.24388889	1.47410000
6.24527778	1.47380000
6.24666667	1.47380000
6.24805556	1.47350000
6.24944444	1.47350000
6.25083333	1.47320000
6.25222222	1.47320000
6.25361111	1.47290000
6.25500000	1.47290000
6.25638889	1.47290000
6.25777778	1.47250000
6.25916667	1.47220000
6.26055556	1.47220000
6.26194444	1.47220000
6.26333333	1.47190000
6.26472222	1.47190000
6.26611111	1.47160000
6.26750000	1.47160000
6.26888889	1.47130000
6.27027778	1.47130000
6.27166667	1.47100000
6.27305556	1.47100000
6.27444444	1.47070000
6.27583333	1.47040000
6.27722222	1.47040000
6.27861111	1.47040000
6.28000000	1.47010000
6.28138889	1.47010000
6.28277778	1.46980000
6.28416667	1.46980000
6.28555556	1.46980000
6.28694444	1.46940000
6.28833333	1.46910000
6.28972222	1.46910000
6.29111111	1.46880000
6.29250000	1.46880000
6.29388889	1.46880000
6.29527778	1.46850000
6.29666667	1.46850000
6.29805556	1.46820000
6.29944444	1.46820000
6.30083333	1.46790000
6.30222222	1.46790000
6.30361111	1.46760000
6.30500000	1.46760000
6.30638889	1.46730000
6.30777778	1.46730000
6.30916667	1.46730000
6.31055556	1.46700000
6.31194444	1.46700000
6.31333333	1.46670000
6.31472222	1.46670000
6.31611111	1.46630000
6.31750000	1.46600000
6.31888889	1.46600000
6.32027778	1.46600000
6.32166667	1.46570000
6.32305556	1.46570000
6.32444444	1.46540000
6.32583333	1.46540000
6.32722222	1.46510000
6.32861111	1.46510000
6.33000000	1.46480000
6.33138889	1.46480000
6.33277778	1.46450000
6.33416667	1.46450000
6.33555556	1.46420000
6.33694444	1.46420000
6.33833333	1.46420000
6.33972222	1.46390000
6.34111111	1.46360000
6.34250000	1.46360000
6.34388889	1.46360000
6.34527778	1.46320000
6.34666667	1.46320000
6.34805556	1.46290000
6.34944444	1.46290000
6.35083333	1.46260000
6.35222222	1.46260000
6.35361111	1.46230000
6.35500000	1.46230000
6.35638889	1.46200000
6.35777778	1.46170000
6.35916667	1.46170000
6.36055556	1.46170000
6.36194444	1.46170000
6.36333333	1.46140000
6.36472222	1.46110000
6.36611111	1.46110000
6.36750000	1.46110000
6.36888889	1.46080000
6.37027778	1.46050000
6.37166667	1.46050000
6.37305556	1.46050000
6.37444444	1.45980000
6.37583333	1.45980000
6.37722222	1.45950000
6.37861111	1.45950000
6.38000000	1.45920000
6.38138889	1.45920000
6.38277778	1.45890000
6.38416667	1.45890000
6.38555556	1.45890000
6.38694444	1.45860000
6.38833333	1.45830000
6.38972222	1.45830000
6.39111111	1.45800000
6.39250000	1.45800000
6.39388889	1.45800000
6.39527778	1.45770000
6.39666667	1.45770000
6.39805556	1.45740000
6.39944444	1.45700000
6.40083333	1.45700000
6.40222222	1.45700000
6.40361111	1.45670000
6.40500000	1.45670000
6.40638889	1.45640000
6.40777778	1.45640000
6.40916667	1.45610000
6.41055556	1.45610000
6.41194444	1.45580000
6.41333333	1.45580000
6.41472222	1.45550000
6.41611111	1.45550000
6.41750000	1.45520000
6.41888889	1.45520000
6.42027778	1.45520000
6.42166667	1.45490000
6.42305556	1.45490000
6.42444444	1.45460000
6.42583333	1.45460000
6.42722222	1.45430000
6.42861111	1.45430000
6.43000000	1.45390000
6.43138889	1.45390000
6.43277778	1.45360000
6.43416667	1.45360000
6.43555556	1.45330000
6.43694444	1.45330000
6.43833333	1.45300000
6.43972222	1.45270000
6.44111111	1.45270000
6.44250000	1.45270000
6.44388889	1.45240000
6.44527778	1.45240000
6.44666667	1.45210000
6.44805556	1.45210000
6.44944444	1.45210000
6.45083333	1.45180000
6.45222222	1.45150000
6.45361111	1.45150000
6.45500000	1.45150000
6.45638889	1.45120000
6.45777778	1.45120000
6.45916667	1.45080000
6.46055556	1.45080000
6.46194444	1.45050000
6.46333333	1.45020000
6.46472222	1.45020000
6.46611111	1.45020000
6.46750000	1.44990000
6.46888889	1.44990000
6.47027778	1.44960000
6.47166667	1.44960000
6.47305556	1.44930000
6.47444444	1.44930000
6.47583333	1.44900000
6.47722222	1.44900000
6.47861111	1.44900000
6.48000000	1.44870000
6.48138889	1.44840000
6.48277778	1.44840000
6.48416667	1.44840000
6.48555556	1.44810000
6.48694444	1.44810000
6.48833333	1.44770000
6.48972222	1.44770000
6.49111111	1.44740000
6.49250000	1.44740000
6.49388889	1.44710000
6.49527778	1.44710000
6.49666667	1.44680000
6.49805556	1.44680000
6.49944444	1.44650000
6.50083333	1.44650000
6.50222222	1.44620000
6.50361111	1.44620000
6.50500000	1.44590000
6.50638889	1.44590000
6.50777778	1.44590000
6.50916667	1.44560000
6.51055556	1.44530000
6.51194444	1.44530000
6.51333333	1.44530000
6.51472222	1.44500000
6.51611111	1.44500000
6.51750000	1.44460000
6.51888889	1.44460000
6.52027778	1.44430000
6.52166667	1.44430000
6.52305556	1.44400000
6.52444444	1.44400000
6.52583333	1.44370000
6.52722222	1.44370000
6.52861111	1.44340000
6.53000000	1.44340000
6.53138889	1.44340000
6.53277778	1.44310000
6.53416667	1.44280000
6.53555556	1.44280000
6.53694444	1.44280000
6.53833333	1.44250000
6.53972222	1.44220000
6.54111111	1.44220000
6.54250000	1.44220000
6.54388889	1.44190000
6.54527778	1.44150000
6.54666667	1.44150000
6.54805556	1.44150000
6.54944444	1.44120000
6.55083333	1.44120000
6.55222222	1.44090000
6.55361111	1.44090000
6.55500000	1.44060000
6.55638889	1.44030000
6.55777778	1.44030000
6.55916667	1.44030000
6.56055556	1.44030000
6.56194444	1.44000000
6.56333333	1.43940000
6.56472222	1.43940000
6.56611111	1.43940000
6.56750000	1.43910000
6.56888889	1.43880000
6.57027778	1.43880000
6.57166667	1.43880000
6.57305556	1.43840000
6.57444444	1.43810000
6.57583333	1.43810000
6.57722222	1.43810000
6.57861111	1.43780000
6.58000000	1.43780000
6.58138889	1.43750000
6.58277778	1.43750000
6.58416667	1.43720000
6.58555556	1.43720000
6.58694444	1.43690000
6.58833333	1.43690000
6.58972222	1.43660000
6.59111111	1.43660000
6.59250000	1.43630000
6.59388889	1.43630000
6.59527778	1.43600000
6.59666667	1.43600000
6.59805556	1.43570000
6.59944444	1.43570000
6.60083333	1.43530000
6.60222222	1.43530000
6.60361111	1.43500000
6.60500000	1.43500000
6.60638889	1.43470000
6.60777778	1.43470000
6.60916667	1.43440000
6.61055556	1.43440000
6.61194444	1.43410000
6.61333333	1.43410000
6.61472222	1.43380000
6.61611111	1.43380000
6.61750000	1.43380000
6.61888889	1.43350000
6.62027778	1.43320000
6.62166667	1.43320000
6.62305556	1.43320000
6.62444444	1.43290000
6.62583333	1.43260000
6.62722222	1.43260000
6.62861111	1.43260000
6.63000000	1.43220000
6.63138889	1.43190000
6.63277778	1.43190000
6.63416667	1.43190000
6.63555556	1.43160000
6.63694444	1.43160000
6.63833333	1.43130000
6.63972222	1.43130000
6.64111111	1.43130000
6.64250000	1.43100000
6.64388889	1.43070000
6.64527778	1.43070000
6.64666667	1.43040000
6.64805556	1.43040000
6.64944444	1.43010000
6.65083333	1.43010000
6.65222222	1.43010000
6.65361111	1.42980000
6.65500000	1.42980000
6.65638889	1.42950000
6.65777778	1.42950000
6.65916667	1.42910000
6.66055556	1.42880000
6.66194444	1.42880000
6.66333333	1.42880000
6.66472222	1.42850000
6.66611111	1.42820000
6.66750000	1.42820000
6.66888889	1.42820000
6.67027778	1.42790000
6.67166667	1.42760000
6.67305556	1.42760000
6.67444444	1.42760000
6.67583333	1.42730000
6.67722222	1.42730000
6.67861111	1.42700000
6.68000000	1.42700000
6.68138889	1.42670000
6.68277778	1.42670000
6.68416667	1.42640000
6.68555556	1.42640000
6.68694444	1.42600000
6.68833333	1.42600000
6.68972222	1.42570000
6.69111111	1.42570000
6.69250000	1.42570000
6.69388889	1.42510000
6.69527778	1.42510000
6.69666667	1.42510000
6.69805556	1.42480000
6.69944444	1.42480000
6.70083333	1.42450000
6.70222222	1.42450000
6.70361111	1.42420000
6.70500000	1.42420000
6.70638889	1.42390000
6.70777778	1.42390000
6.70916667	1.42390000
6.71055556	1.42360000
6.71194444	1.42360000
6.71333333	1.42330000
6.71472222	1.42330000
6.71611111	1.42290000
6.71750000	1.42260000
6.71888889	1.42260000
6.72027778	1.42260000
6.72166667	1.42230000
6.72305556	1.42200000
6.72444444	1.42200000
6.72583333	1.42170000
6.72722222	1.42170000
6.72861111	1.42170000
6.73000000	1.42140000
6.73138889	1.42140000
6.73277778	1.42110000
6.73416667	1.42110000
6.73555556	1.42080000
6.73694444	1.42080000
6.73833333	1.42050000
6.73972222	1.42050000
6.74111111	1.42020000
6.74250000	1.42020000
6.74388889	1.41980000
6.74527778	1.41980000
6.74666667	1.41950000
6.74805556	1.41950000
6.74944444	1.41920000
6.75083333	1.41920000
6.75222222	1.41860000
6.75361111	1.41860000
6.75500000	1.41830000
6.75638889	1.41830000
6.75777778	1.41800000
6.75916667	1.41800000
6.76055556	1.41800000
6.76194444	1.41770000
6.76333333	1.41740000
6.76472222	1.41740000
6.76611111	1.41740000
6.76750000	1.41710000
6.76888889	1.41670000
6.77027778	1.41670000
6.77166667	1.41670000
6.77305556	1.41640000
6.77444444	1.41610000
6.77583333	1.41610000
6.77722222	1.41610000
6.77861111	1.41580000
6.78000000	1.41580000
6.78138889	1.41550000
6.78277778	1.41550000
6.78416667	1.41520000
6.78555556	1.41490000
6.78694444	1.41490000
6.78833333	1.41490000
6.78972222	1.41460000
6.79111111	1.41460000
6.79250000	1.41430000
6.79388889	1.41430000
6.79527778	1.41430000
6.79666667	1.41400000
6.79805556	1.41360000
6.79944444	1.41360000
6.80083333	1.41330000
6.80222222	1.41330000
6.80361111	1.41300000
6.80500000	1.41300000
6.80638889	1.41270000
6.80777778	1.41270000
6.80916667	1.41240000
6.81055556	1.41240000
6.81194444	1.41240000
6.81333333	1.41210000
6.81472222	1.41210000
6.81611111	1.41180000
6.81750000	1.41180000
6.81888889	1.41150000
6.82027778	1.41120000
6.82166667	1.41120000
6.82305556	1.41120000
6.82444444	1.41090000
6.82583333	1.41090000
6.82722222	1.41050000
6.82861111	1.41050000
6.83000000	1.41020000
6.83138889	1.41020000
6.83277778	1.40990000
6.83416667	1.40990000
6.83555556	1.40960000
6.83694444	1.40960000
6.83833333	1.40930000
6.83972222	1.40930000
6.84111111	1.40930000
6.84250000	1.40900000
6.84388889	1.40870000
6.84527778	1.40870000
6.84666667	1.40840000
6.84805556	1.40840000
6.84944444	1.40810000
6.85083333	1.40810000
6.85222222	1.40810000
6.85361111	1.40780000
6.85500000	1.40740000
6.85638889	1.40740000
6.85777778	1.40740000
6.85916667	1.40710000
6.86055556	1.40680000
6.86194444	1.40680000
6.86333333	1.40680000
6.86472222	1.40650000
6.86611111	1.40650000
6.86750000	1.40620000
6.86888889	1.40620000
6.87027778	1.40590000
6.87166667	1.40590000
6.87305556	1.40560000
6.87444444	1.40560000
6.87583333	1.40530000
6.87722222	1.40530000
6.87861111	1.40500000
6.88000000	1.40500000
6.88138889	1.40460000
6.88277778	1.40460000
6.88416667	1.40430000
6.88555556	1.40430000
6.88694444	1.40400000
6.88833333	1.40400000
6.88972222	1.40370000
6.89111111	1.40370000
6.89250000	1.40340000
6.89388889	1.40340000
6.89527778	1.40310000
6.89666667	1.40310000
6.89805556	1.40310000
6.89944444	1.40280000
6.90083333	1.40280000
6.90222222	1.40250000
6.90361111	1.40250000
6.90500000	1.40220000
6.90638889	1.40220000
6.90777778	1.40190000
6.90916667	1.40190000
6.91055556	1.40150000
6.91194444	1.40150000
6.91333333	1.40120000
6.91472222	1.40120000
6.91611111	1.40120000
6.91750000	1.40090000
6.91888889	1.40060000
6.92027778	1.40060000
6.92166667	1.40060000
6.92305556	1.40030000
6.92444444	1.40000000
6.92583333	1.40000000
6.92722222	1.40000000
6.92861111	1.39970000
6.93000000	1.39940000
6.93138889	1.39940000
6.93277778	1.39940000
6.93416667	1.39910000
6.93555556	1.39880000
6.93694444	1.39880000
6.93833333	1.39880000
6.93972222	1.39840000
6.94111111	1.39840000
6.94250000	1.39780000
6.94388889	1.39780000
6.94527778	1.39750000
6.94666667	1.39750000
6.94805556	1.39720000
6.94944444	1.39720000
6.95083333	1.39690000
6.95222222	1.39660000
6.95361111	1.39660000
6.95500000	1.39660000
6.95638889	1.39660000
6.95777778	1.39630000
6.95916667	1.39600000
6.96055556	1.39600000
6.96194444	1.39570000
6.96333333	1.39570000
6.96472222	1.39530000
6.96611111	1.39530000
6.96750000	1.39530000
6.96888889	1.39500000
6.97027778	1.39500000
6.97166667	1.39470000
6.97305556	1.39470000
6.97444444	1.39440000
6.97583333	1.39440000
6.97722222	1.39410000
6.97861111	1.39410000
6.98000000	1.39380000
6.98138889	1.39350000
6.98277778	1.39350000
6.98416667	1.39350000
6.98555556	1.39320000
6.98694444	1.39320000
6.98833333	1.39290000
6.98972222	1.39290000
6.99111111	1.39290000
6.99250000	1.39260000
6.99388889	1.39220000
6.99527778	1.39220000
6.99666667	1.39220000
6.99805556	1.39190000
6.99944444	1.39160000
7.00083333	1.39160000
7.00222222	1.39160000
7.00361111	1.39130000
7.00500000	1.39130000
7.00638889	1.39100000
7.00777778	1.39100000
7.00916667	1.39070000
7.01055556	1.39070000
7.01194444	1.39040000
7.01333333	1.39040000
7.01472222	1.39010000
7.01611111	1.39010000
7.01750000	1.38980000
7.01888889	1.38980000
7.02027778	1.38950000
7.02166667	1.38950000
7.02305556	1.38950000
7.02444444	1.38910000
7.02583333	1.38910000
7.02722222	1.38880000
7.02861111	1.38850000
7.03000000	1.38850000
7.03138889	1.38850000
7.03277778	1.38820000
7.03416667	1.38820000
7.03555556	1.38790000
7.03694444	1.38790000
7.03833333	1.38760000
7.03972222	1.38730000
7.04111111	1.38730000
7.04250000	1.38730000
7.04388889	1.38700000
7.04527778	1.38670000
7.04666667	1.38670000
7.04805556	1.38670000
7.04944444	1.38640000
7.05083333	1.38640000
7.05222222	1.38600000
7.05361111	1.38600000
7.05500000	1.38570000
7.05638889	1.38570000
7.05777778	1.38540000
7.05916667	1.38540000
7.06055556	1.38510000
7.06194444	1.38510000
7.06333333	1.38480000
7.06472222	1.38480000
7.06611111	1.38480000
7.06750000	1.38450000
7.06888889	1.38450000
7.07027778	1.38420000
7.07166667	1.38420000
7.07305556	1.38390000
7.07444444	1.38390000
7.07583333	1.38360000
7.07722222	1.38360000
7.07861111	1.38330000
7.08000000	1.38330000
7.08138889	1.38290000
7.08277778	1.38290000
7.08416667	1.38260000
7.08555556	1.38260000
7.08694444	1.38230000
7.08833333	1.38230000
7.08972222	1.38200000
7.09111111	1.38200000
7.09250000	1.38170000
7.09388889	1.38170000
7.09527778	1.38140000
7.09666667	1.38140000
7.09805556	1.38140000
7.09944444	1.38110000
7.10083333	1.38110000
7.10222222	1.38080000
7.10361111	1.38080000
7.10500000	1.38050000
7.10638889	1.38050000
7.10777778	1.38020000
7.10916667	1.38020000
7.11055556	1.37980000
7.11194444	1.37980000
7.11333333	1.37950000
7.11472222	1.37950000
7.11611111	1.37920000
7.11750000	1.37920000
7.11888889	1.37920000
7.12027778	1.37890000
7.12166667	1.37860000
7.12305556	1.37860000
7.12444444	1.37860000
7.12583333	1.37830000
7.12722222	1.37800000
7.12861111	1.37800000
7.13000000	1.37800000
7.13138889	1.37740000
7.13277778	1.37740000
7.13416667	1.37710000
7.13555556	1.37710000
7.13694444	1.37670000
7.13833333	1.37670000
7.13972222	1.37640000
7.14111111	1.37640000
7.14250000	1.37610000
7.14388889	1.37610000
7.14527778	1.37580000
7.14666667	1.37580000
7.14805556	1.37550000
7.14944444	1.37550000
7.15083333	1.37520000
7.15222222	1.37520000
7.15361111	1.37490000
7.15500000	1.37490000
7.15638889	1.37460000
7.15777778	1.37460000
7.15916667	1.37460000
7.16055556	1.37430000
7.16194444	1.37400000
7.16333333	1.37400000
7.16472222	1.37400000
7.16611111	1.37360000
7.16750000	1.37330000
7.16888889	1.37330000
7.17027778	1.37330000
7.17166667	1.37300000
7.17305556	1.37300000
7.17444444	1.37270000
7.17583333	1.37270000
7.17722222	1.37240000
7.17861111	1.37240000
7.18000000	1.37210000
7.18138889	1.37210000
7.18277778	1.37180000
7.18416667	1.37180000
7.18555556	1.37150000
7.18694444	1.37150000
7.18833333	1.37150000
7.18972222	1.37120000
7.19111111	1.37090000
7.19250000	1.37090000
7.19388889	1.37050000
7.19527778	1.37050000
7.19666667	1.37020000
7.19805556	1.37020000
7.19944444	1.37020000
7.20083333	1.36990000
7.20222222	1.36960000
7.20361111	1.36960000
7.20500000	1.36960000
7.20638889	1.36930000
7.20777778	1.36930000
7.20916667	1.36900000
7.21055556	1.36900000
7.21194444	1.36870000
7.21333333	1.36870000
7.21472222	1.36840000
7.21611111	1.36840000
7.21750000	1.36810000
7.21888889	1.36810000
7.22027778	1.36780000
7.22166667	1.36780000
7.22305556	1.36780000
7.22444444	1.36740000
7.22583333	1.36710000
7.22722222	1.36710000
7.22861111	1.36680000
7.23000000	1.36680000
7.23138889	1.36650000
7.23277778	1.36650000
7.23416667	1.36650000
7.23555556	1.36620000
7.23694444	1.36590000
7.23833333	1.36590000
7.23972222	1.36590000
7.24111111	1.36560000
7.24250000	1.36560000
7.24388889	1.36530000
7.24527778	1.36530000
7.24666667	1.36500000
7.24805556	1.36470000
7.24944444	1.36470000
7.25083333	1.36470000
7.25222222	1.36430000
7.25361111	1.36430000
7.25500000	1.36400000
7.25638889	1.36400000
7.25777778	1.36370000
7.25916667	1.36370000
7.26055556	1.36340000
7.26194444	1.36340000
7.26333333	1.36310000
7.26472222	1.36310000
7.26611111	1.36280000
7.26750000	1.36280000
7.26888889	1.36280000
7.27027778	1.36250000
7.27166667	1.36220000
7.27305556	1.36220000
7.27444444	1.36220000
7.27583333	1.36190000
7.27722222	1.36160000
7.27861111	1.36160000
7.28000000	1.36160000
7.28138889	1.36120000
7.28277778	1.36090000
7.28416667	1.36090000
7.28555556	1.36090000
7.28694444	1.36060000
7.28833333	1.36060000
7.28972222	1.36030000
7.29111111	1.36030000
7.29250000	1.36000000
7.29388889	1.36000000
7.29527778	1.35970000
7.29666667	1.35970000
7.29805556	1.35940000
7.29944444	1.35940000
7.30083333	1.35910000
7.30222222	1.35910000
7.30361111	1.35910000
7.30500000	1.35880000
7.30638889	1.35850000
7.30777778	1.35850000
7.30916667	1.35810000
7.31055556	1.35810000
7.31194444	1.35780000
7.31333333	1.35780000
7.31472222	1.35780000
7.31611111	1.35750000
7.31750000	1.35720000
7.31888889	1.35720000
