File_name   Scan_number     r_wp  scale_total scale_LFP    lp1_a       lp1_b       lp1_c       rbragg_1     wp_1     lp2_a        lp2_b        lp2_c        rbragg_2     wp_2
scan-0116_TT_00156.xy  00156      4.69402 -0.000000000259  -143.71383    10.30330     6.06913     5.28754     0.78242  2318.03930    10.32450     6.09918     5.21908   100.00000 -2218.03930
scan-0116_TT_00157.xy  00157      5.04972 0.000000000440    16.61736     9.92113     5.77794     4.78891     2.25044   984.25543     9.90740     5.78558     4.78884   100.00000  -884.25543
scan-0116_TT_00158.xy  00158      4.98737 0.000000001492    12.53926    10.37576     5.88561     4.68907     1.95260   785.94899    10.27810     5.86741     4.71055   100.00000  -685.94899
scan-0116_TT_00159.xy  00159      5.36358 0.000000000291     2.31732    10.29200     5.98168     4.73223     2.88431   204.40056     9.82548     5.80496     4.80057   100.00000  -104.40056
scan-0116_TT_00160.xy  00160      6.15938 0.000000000456     1.47433    10.35082     5.97624     4.70925     3.72999   141.07122     9.79710     5.90033     4.77019   100.00000   -41.07122
scan-0116_TT_00161.xy  00161      5.37000 0.000000000260     2.39840    10.31898     5.97874     4.74829     2.94210   214.05927     9.85141     5.90598     4.81305   100.00000  -114.05927
scan-0116_TT_00162.xy  00162      5.18042 0.000000000399     2.93506    10.45584     6.01651     4.70764     2.75423   298.41460    10.14200     6.12899     5.02587   100.00000  -198.41460
scan-0116_TT_00163.xy  00163      5.28922 0.000000002331     1.46088    10.36911     5.53535     4.87880     2.73320   141.55255     9.76167     5.78433     4.82693   100.00000   -41.55255
scan-0116_TT_00164.xy  00164      6.09507 0.000000000463     0.92459    10.30955     5.98472     4.72333     3.63793    93.42340     9.80683     5.67958     4.72390     3.81592     6.57660
scan-0116_TT_00165.xy  00165      6.11160 0.000000000569     1.13055    10.33774     5.97622     4.71251     3.62531   111.65823     9.94583     5.79613     4.77649   100.00000   -11.65823
scan-0116_TT_00166.xy  00166      5.45941 0.000000000430     1.41934    10.33161     5.98207     4.69129     3.06330   134.46024     9.83621     5.80016     4.61133   100.00000   -34.46024
scan-0116_TT_00167.xy  00167      5.33199 0.000000000123     2.76448    10.33229     5.97257     4.72108     3.00802   237.26762     9.97893     5.77913     4.78983   100.00000  -137.26762
scan-0116_TT_00168.xy  00168      5.41438 0.000000000180     1.85373    10.33087     5.98267     4.71489     3.10670   171.79313     9.90747     5.78427     4.82654   100.00000   -71.79313
scan-0116_TT_00169.xy  00169      6.07077 0.000000000404     0.85106    10.33712     5.97610     4.71105     3.54783    86.88060     9.60462     5.64144     4.84766     3.88410    13.11940
scan-0116_TT_00170.xy  00170      6.15412 0.000000000776     0.78707    10.29955     5.98996     4.73581     3.40304    80.87979    10.00657     5.67674     4.70128     4.65534    19.12021
scan-0116_TT_00171.xy  00171      6.17754 0.000000000495     1.37197    10.35024     5.97744     4.71023     3.78388   132.11944     9.74227     5.89693     4.75774   100.00000   -32.11944
scan-0116_TT_00172.xy  00172      6.10011 0.000000000558     0.81294    10.31205     5.98512     4.73148     3.54689    83.15717     9.82493     5.73556     4.77150     3.72805    16.84283
scan-0116_TT_00173.xy  00173      6.16621 0.000000000423     1.11063    10.33768     5.98358     4.68907     3.46870   110.09676    10.14427     5.93012     4.64319   100.00000   -10.09676
scan-0116_TT_00174.xy  00174      6.17950 0.000000000436     1.05867    10.33894     5.97990     4.70436     4.01405   105.35055     9.81983     5.91236     4.80204   100.00000    -5.35055
scan-0116_TT_00175.xy  00175      6.22690 0.000000000512     1.59856    10.32804     5.97756     4.70281     3.36980   150.67535     9.74317     5.92876     4.72227   100.00000   -50.67535
scan-0116_TT_00176.xy  00176      5.35376 0.000000000228     2.43025    10.31459     5.98126     4.70357     2.77811   215.55931     9.88620     5.82092     4.80473   100.00000  -115.55931
scan-0116_TT_00177.xy  00177      4.45385 0.000000001407    30.29571    10.15401     5.63742     5.22606     0.67092  1092.60502    10.06498     5.60763     5.20873   100.00000  -992.60502
scan-0116_TT_00178.xy  00178      6.15780 0.000000000524     1.30635    10.32989     5.97727     4.72587     3.75470   126.62710     9.73274     5.91385     4.75500   100.00000   -26.62710
scan-0116_TT_00179.xy  00179      5.48314 0.000000000601     1.46768    10.30931     5.98677     4.68583     2.95256   141.47776     9.94300     5.90792     4.73810   100.00000   -41.47776
scan-0116_TT_00180.xy  00180      5.98144 0.000000000592     0.72529    10.31127     5.98862     4.72755     3.44113    75.08568     9.99248     5.67664     4.71616     3.71211    24.91432
scan-0116_TT_00181.xy  00181      6.06719 0.000000000718     0.75165    10.31086     6.04417     4.73085     3.47262    77.68840     9.98505     5.69795     4.71163     4.56864    22.31160
scan-0116_TT_00182.xy  00182      6.26280 0.000000000397     0.99944    10.33822     5.97834     4.69566     3.60734    99.94943    10.02552     5.84636     4.67856     3.91126     0.05057
scan-0116_TT_00183.xy  00183      5.97312 0.000000000542     0.67995    10.33640     5.99299     4.69315     3.53244    70.89326     9.89248     5.70095     4.70352     4.26114    29.10674
scan-0116_TT_00184.xy  00184      5.98853 0.000000000801     0.77489    10.39569     6.01869     4.74797     3.51490    80.01610     9.98474     5.66440     4.72355     4.11923    19.98390
scan-0116_TT_00185.xy  00185      6.04609 0.000000000527     1.57070    10.33840     6.00535     4.71158     3.46646   149.09246     9.76822     5.89821     4.81294   100.00000   -49.09246
scan-0116_TT_00186.xy  00186      5.44845 0.000000000489     1.61525    10.31630     5.96680     4.75113     2.76331   153.49748     9.85541     5.89933     4.81444   100.00000   -53.49748
scan-0116_TT_00187.xy  00187      6.18814 0.000000000397     0.90137    10.34531     5.98155     4.70487     3.86524    91.05743     9.94511     5.58523     4.92059     4.03302     8.94257
scan-0116_TT_00188.xy  00188      4.29632 0.000000000056   547.15591    10.73516     5.56750     5.48255     0.37645  1686.41892    10.48392     5.87454     5.24496   100.00000 -1586.41892
scan-0116_TT_00189.xy  00189      5.27396 0.000000000439     1.74104    10.31400     5.96358     4.66915     2.78323   162.84339     9.68425     5.93414     4.73964   100.00000   -62.84339
scan-0116_TT_00190.xy  00190      4.66382 0.000000002128    23.56797    10.25552     5.71567     5.28823     0.78799  1013.94411    10.26124     5.70049     5.21794   100.00000  -913.94411
scan-0116_TT_00191.xy  00191      5.34224 0.000000000317     2.10684    10.36806     5.96538     4.69671     2.94244   188.84704     9.69513     5.93323     4.73048   100.00000   -88.84704
scan-0116_TT_00192.xy  00192      5.25871 0.000000000455     1.74711    10.31344     5.97012     4.65973     2.75470   163.88922     9.76879     5.93452     4.71927   100.00000   -63.88922
scan-0116_TT_00193.xy  00193      5.36463 0.000000000870     0.83348    10.32859     5.97846     4.69808     3.08948    84.62134     9.90245     5.84591     4.76847     4.05344    15.37866
scan-0116_TT_00194.xy  00194      5.36914 0.000000001228     0.86502    10.34753     5.97982     4.71214     2.84874    87.73822     9.86220     5.80027     4.77500     3.76732    12.26178
scan-0116_TT_00195.xy  00195      5.58922 0.000000000872     0.67507    10.32301     5.99293     4.71865     3.19444    69.84906     9.85334     5.81100     4.78256     4.03936    30.15094
scan-0116_TT_00196.xy  00196      5.53656 0.000000001694     0.49125    10.33429     5.99230     4.70424     3.29687    51.79956     9.85004     5.80835     4.78570     3.82395    48.20044
scan-0116_TT_00197.xy  00197      5.13706 0.000000008056     0.35959    10.33134     6.00828     4.69839     2.66017    38.48968     9.84616     5.80591     4.78864     2.98670    61.51032
scan-0116_TT_00198.xy  00198      5.23911 0.000000018339     0.30367    10.33185     6.00944     4.69812     2.19317    32.71420     9.84501     5.80572     4.78831     2.53705    67.28580
scan-0116_TT_00199.xy  00199      5.11834 0.000000023837     0.27030    10.33157     6.00914     4.69805     2.31610    29.22656     9.84469     5.80553     4.78832     2.16303    70.77344
scan-0116_TT_00200.xy  00200      5.13808 0.000000026375     0.24874    10.33151     6.00908     4.69793     2.23165    26.95993     9.84466     5.80543     4.78830     2.17442    73.04007
scan-0116_TT_00201.xy  00201      5.05502 0.000000027100     0.22953    10.33151     6.00892     4.69790     2.19702    24.93148     9.84440     5.80532     4.78837     1.97035    75.06852
scan-0116_TT_00202.xy  00202      5.20426 0.000000030658     0.19031    10.33138     6.00895     4.69777     2.46354    20.76197     9.84429     5.80531     4.78826     2.28945    79.23803
scan-0116_TT_00203.xy  00203      5.30360 0.000000033499     0.14283    10.33122     6.00897     4.69753     2.66366    15.66512     9.84433     5.80525     4.78818     2.62514    84.33488
scan-0116_TT_00204.xy  00204      5.36886 0.000000035918     0.09495    10.32928     6.00877     4.69789     2.57722    10.46989     9.84407     5.80526     4.78818     2.79622    89.53011
scan-0116_TT_00205.xy  00205      5.50258 0.000000041094     0.06401    10.33179     6.00901     4.69602     2.16886     7.08189     9.84389     5.80512     4.78812     2.83891    92.91811
scan-0116_TT_00206.xy  00206      5.75623 0.000000044862     0.05683    10.33492     6.01001     4.69594     2.73417     6.29557     9.84377     5.80500     4.78812     2.67902    93.70443
scan-0116_TT_00207.xy  00207      5.88261 0.000000047379     0.04094    10.33512     6.00991     4.69609     3.52824     4.54385     9.84370     5.80497     4.78817     2.70336    95.45615
scan-0116_TT_00208.xy  00208      5.75673 0.000000049274     0.04249    10.33206     6.01093     4.69469     2.98590     4.71325     9.84369     5.80495     4.78813     2.85323    95.28675
scan-0116_TT_00209.xy  00209      5.78819 0.000000048440     0.04489    10.33314     6.01113     4.69457     2.83465     4.97920     9.84365     5.80490     4.78809     2.83817    95.02080
scan-0116_TT_00210.xy  00210      5.98547 0.000000048557     0.04292    10.33463     6.00927     4.69607     3.00939     4.76232     9.84372     5.80492     4.78798     2.69721    95.23768
scan-0116_TT_00211.xy  00211      5.93768 0.000000052498     0.04272    10.33236     6.00935     4.69642     2.71716     4.73930     9.84374     5.80493     4.78804     2.69740    95.26070
scan-0116_TT_00212.xy  00212      6.03979 0.000000056236     0.04342    10.33368     6.00925     4.69582     2.88909     4.81628     9.84378     5.80494     4.78803     2.75898    95.18372
scan-0116_TT_00213.xy  00213      6.24714 0.000000059598     0.04848    10.33031     6.01017     4.69748     2.87533     5.37569     9.84372     5.80491     4.78808     2.89096    94.62431
scan-0116_TT_00214.xy  00214      6.56137 0.000000062180     0.06585    10.33183     6.00932     4.69683     4.38404     7.28688     9.84365     5.80491     4.78809     2.82644    92.71312
scan-0116_TT_00215.xy  00215      6.53161 0.000000062221     0.06724    10.32945     6.01005     4.69659     4.77732     7.43775     9.84356     5.80494     4.78808     2.83243    92.56225
scan-0116_TT_00216.xy  00216      6.50565 0.000000061953     0.06773    10.33174     6.00879     4.69667     2.94300     7.49254     9.84368     5.80491     4.78803     3.14293    92.50746
scan-0116_TT_00217.xy  00217      6.29007 0.000000062554     0.06892    10.33165     6.01009     4.69719     3.03256     7.62459     9.84348     5.80497     4.78803     2.80885    92.37541
scan-0116_TT_00218.xy  00218      6.35244 0.000000063743     0.07876    10.33226     6.01071     4.69731     3.06633     8.70511     9.84365     5.80498     4.78799     3.15508    91.29489
scan-0116_TT_00219.xy  00219      6.20233 0.000000063360     0.08349    10.33206     6.00987     4.69710     3.09469     9.22105     9.84368     5.80496     4.78803     3.10244    90.77895
scan-0116_TT_00220.xy  00220      6.18322 0.000000064279     0.09559    10.33184     6.00956     4.69762     3.25900    10.54309     9.84371     5.80493     4.78801     2.85279    89.45691
scan-0116_TT_00221.xy  00221      6.12467 0.000000064411     0.10322    10.33183     6.00920     4.69760     3.01115    11.37467     9.84367     5.80493     4.78803     2.72653    88.62533
scan-0116_TT_00222.xy  00222      6.16238 0.000000063293     0.09630    10.33188     6.00959     4.69778     3.22580    10.62140     9.84368     5.80499     4.78805     2.62343    89.37860
scan-0116_TT_00223.xy  00223      6.06365 0.000000062363     0.10273    10.33238     6.01002     4.69722     3.03140    11.32209     9.84372     5.80493     4.78802     2.84104    88.67791
scan-0116_TT_00224.xy  00224      6.17751 0.000000062852     0.11533    10.33179     6.01044     4.69750     2.53610    12.69344     9.84359     5.80498     4.78801     2.67217    87.30656
scan-0116_TT_00225.xy  00225      6.28006 0.000000062816     0.12589    10.33249     6.01021     4.69740     3.45316    13.83898     9.84385     5.80501     4.78806     2.84152    86.16102
scan-0116_TT_00226.xy  00226      6.06417 0.000000063765     0.13682    10.33229     6.01014     4.69736     3.80362    15.02213     9.84371     5.80500     4.78801     2.62431    84.97787
scan-0116_TT_00227.xy  00227      5.89448 0.000000066195     0.15862    10.33225     6.01010     4.69757     3.30543    17.37209     9.84384     5.80498     4.78801     2.62445    82.62791
scan-0116_TT_00228.xy  00228      5.95435 0.000000066612     0.16994    10.33237     6.01011     4.69741     3.63647    18.58810     9.84385     5.80500     4.78796     2.81490    81.41190
scan-0116_TT_00229.xy  00229      6.06151 0.000000065966     0.15908    10.33264     6.01013     4.69756     3.37956    17.42243     9.84369     5.80502     4.78802     2.77031    82.57757
scan-0116_TT_00230.xy  00230      6.05854 0.000000068068     0.16640    10.33237     6.01032     4.69750     3.48188    18.20897     9.84379     5.80494     4.78802     2.61568    81.79103
scan-0116_TT_00231.xy  00231      6.14059 0.000000069176     0.18869    10.33246     6.00952     4.69763     4.18357    20.59524     9.84379     5.80497     4.78795     2.64528    79.40476
scan-0116_TT_00232.xy  00232      6.17812 0.000000067402     0.19894    10.33249     6.00966     4.69786     3.15288    21.68964     9.84371     5.80499     4.78794     2.69468    78.31036
scan-0116_TT_00233.xy  00233      6.25679 0.000000068404     0.20808    10.33205     6.01022     4.69781     2.92202    22.66387     9.84352     5.80502     4.78795     2.69682    77.33613
scan-0116_TT_00234.xy  00234      6.17106 0.000000067328     0.19672    10.33202     6.01034     4.69761     2.57747    21.45403     9.84354     5.80494     4.78796     2.95837    78.54597
scan-0116_TT_00235.xy  00235      6.06841 0.000000068073     0.19250    10.33179     6.01044     4.69777     2.95604    21.00429     9.84376     5.80496     4.78789     2.61773    78.99571
scan-0116_TT_00236.xy  00236      7.41182 0.000000068121     0.18707    10.33065     6.01061     4.69774     4.10129    20.42230     9.84380     5.80495     4.78792     2.64289    79.57770
